Frame,Visibility,X,Y
1664,1,495,360
1665,1,495,361
1666,1,493,375
1667,1,493,387
1668,1,490,401
1669,1,489,423
1670,1,486,441
1671,1,486,441
1672,1,485,461
1673,1,485,469
1674,1,486,485
1675,1,478,402
1676,1,478,366
1677,1,478,366
1678,1,475,317
1679,1,473,286
1680,1,474,262
1681,1,473,238
1682,1,473,224
1683,1,473,224
1684,1,473,207
1685,1,473,193
1686,1,473,186
1687,1,473,177
1688,1,473,172
1689,1,475,171
1690,1,475,166
1691,1,475,160
1692,1,474,159
1693,1,476,157
1694,1,477,157
1695,1,479,157
1696,1,478,159
1697,1,481,161
1698,1,481,161
1699,1,483,167
1700,1,484,171
1701,1,485,170
1702,1,485,176
1703,1,485,181
1704,1,489,190
1705,1,489,199
1706,1,489,205
1707,1,492,210
1708,1,495,217
1709,1,493,231
1710,1,495,241
1711,1,493,252
1712,1,489,266
1713,1,489,266
1714,1,486,281
1715,1,482,289
1716,1,482,297
1717,1,478,310
1718,0,0,0
1719,1,478,321
1720,1,477,330
1721,1,478,348
1722,1,476,360
1723,1,475,373
1724,1,477,387
1725,1,477,387
1726,1,476,397
1727,1,475,419
1728,1,475,431
1729,1,475,448
1730,1,476,459
1731,1,476,459
1732,1,489,419
1733,1,500,387
1734,1,509,362
1735,1,517,342
1736,1,521,331
1737,1,523,331
1738,1,526,317
1739,1,536,304
1740,1,541,293
1741,1,547,288
1742,1,552,282
1743,1,552,282
1744,1,557,280
1745,1,561,274
1746,1,569,273
1747,1,573,275
1748,1,577,273
1749,1,578,274
1750,1,583,277
1751,1,585,279
1752,1,590,283
1753,1,593,290
1754,1,597,297
1755,1,598,294
1756,1,614,305
1757,1,631,301
1758,1,647,305
1759,1,662,307
1760,1,679,309
1761,1,681,310
1762,1,693,317
1763,1,705,324
1764,1,711,328
1765,1,725,337
1766,1,733,345
1767,1,737,345
1768,1,746,357
1769,1,753,367
1770,1,763,379
1771,1,748,331
1772,1,738,308
1773,1,738,308
1774,1,733,291
1775,1,727,281
1776,1,727,273
1777,1,724,266
1778,1,724,261
1779,1,724,261
1780,1,717,257
1781,1,716,249
1782,1,716,248
1783,1,721,247
1784,1,721,247
1785,1,719,245
1786,1,721,245
1787,1,721,245
1788,1,721,246
1789,1,723,251
1790,1,723,252
1791,1,724,254
1792,1,725,260
1793,1,725,265
1794,1,727,273
1795,1,729,280
1796,1,728,283
1797,1,729,290
1798,1,730,303
1799,1,729,313
1800,1,730,325
1801,1,732,337
1802,1,732,339
1803,0,0,0
1804,1,726,362
1805,1,706,348
1806,1,695,339
1807,1,680,330
1808,1,680,330
1809,1,673,330
1810,1,662,318
1811,1,655,317
1812,1,645,310
1813,1,635,313
1814,1,635,311
1815,1,631,312
1816,1,625,312
1817,1,618,317
1818,1,615,317
1819,1,605,325
1820,1,605,325
1821,1,602,333
1822,1,597,339
1823,1,592,343
1824,1,586,357
1825,1,586,361
1826,1,581,369
1827,1,580,373
1828,1,578,387
1829,1,569,355
1830,1,565,325
1831,1,561,299
1832,1,560,299
1833,1,555,281
1834,1,549,264
1835,1,546,248
1836,1,543,233
1837,1,543,225
1838,1,542,222
1839,1,537,213
1840,1,535,208
1841,1,532,198
1842,1,531,195
1843,1,529,192
1844,1,530,191
1845,1,526,190
1846,1,523,190
1847,1,523,190
1848,1,520,196
1849,1,517,199
1850,1,519,199
1851,1,513,206
1852,1,513,217
1853,1,513,221
1854,1,509,237
1855,1,509,248
1856,1,509,246
1857,1,509,257
1858,1,506,273
1859,1,505,289
1860,1,504,313
1861,1,502,327
1862,1,502,326
1863,1,501,343
1864,1,500,361
1865,1,498,357
1866,1,501,339
1867,1,501,321
1868,1,503,321
1869,1,503,322
1870,1,505,313
1871,1,505,311
1872,1,508,310
1873,1,509,309
1874,1,509,309
1875,1,509,312
1876,1,511,314
1877,1,513,315
1878,1,513,321
1879,1,517,330
1880,1,514,328
1881,1,511,324
1882,1,510,320
1883,1,503,313
1884,1,497,301
1885,1,494,298
1886,1,494,298
1887,1,490,295
1888,1,488,290
1889,1,485,289
1890,1,481,289
1891,1,477,290
1892,1,477,290
1893,1,475,293
1894,1,472,297
1895,1,468,302
1896,1,468,306
1897,1,464,315
1898,1,464,315
1899,1,461,321
1900,1,457,329
1901,1,457,342
1902,1,455,353
1903,1,452,367
1904,1,452,367
1905,1,452,375
1906,1,450,392
1907,1,447,407
1908,1,447,421
1909,1,444,439
1910,1,444,439
1911,0,0,0
1912,1,481,383
1913,1,505,334
1914,1,535,284
1915,1,554,247
1916,1,554,247
1917,1,565,218
1918,1,586,193
1919,1,599,176
1920,1,612,156
1921,1,621,143
1922,1,622,139
1923,1,635,128
1924,1,642,118
1925,1,653,109
1926,1,663,98
1927,1,671,94
1928,1,670,96
1929,1,676,92
1930,1,686,89
1931,1,692,85
1932,1,701,86
1933,1,706,87
1934,1,705,87
1935,1,709,89
1936,1,716,92
1937,1,725,95
1938,1,729,101
1939,1,734,109
1940,1,734,109
1941,1,740,114
1942,1,745,121
1943,1,750,129
1944,1,755,141
1945,1,757,148
1946,1,757,148
1947,1,762,157
1948,1,765,169
1949,1,751,183
1950,1,729,189
1951,1,709,197
1952,1,709,197
1953,1,692,203
1954,1,674,212
1955,1,659,217
1956,1,649,230
1957,1,634,240
1958,1,634,240
1959,1,624,252
1960,1,614,261
1961,1,601,273
1962,1,591,287
1963,1,585,297
1964,1,585,297
1965,1,574,315
1966,1,568,327
1967,1,561,342
1968,1,554,352
1969,1,545,372
1970,1,545,372
1971,1,540,390
1972,1,534,407
1973,1,525,427
1974,1,523,449
1975,1,517,463
1976,1,517,463
1977,0,0,0
1978,1,505,452
1979,1,505,428
1980,1,506,407
1981,1,501,390
1982,1,501,390
1983,1,500,378
1984,1,503,364
1985,1,505,352
1986,1,505,344
1987,1,505,336
1988,1,505,336
1989,1,507,330
1990,1,508,327
1991,1,507,324
1992,1,507,324
1993,1,507,323
1994,1,508,325
1995,1,508,324
1996,1,509,324
1997,1,512,327
1998,1,512,329
1999,1,513,337
2000,1,513,337
2001,1,513,341
2002,1,516,346
2003,1,517,351
2004,1,517,367
2005,1,521,377
2006,1,517,370
2007,1,521,384
2008,1,522,391
2009,1,535,310
2010,1,547,249
2011,1,560,201
2012,1,565,164
2013,1,577,125
2014,1,582,96
2015,1,592,65
2016,1,596,41
2017,1,597,42
2018,1,607,21
2019,1,609,8
2020,0,0,0
2021,0,0,0
2022,0,0,0
2023,0,0,0
2024,0,0,0
2025,0,0,0
2026,0,0,0
2027,0,0,0
2028,0,0,0
2029,0,0,0
2030,0,0,0
2031,0,0,0
2032,0,0,0
2033,0,0,0
2034,0,0,0
2035,0,0,0
2036,0,0,0
2037,0,0,0
2038,0,0,0
2039,0,0,0
2040,0,0,0
2041,0,0,0
2042,0,0,0
2043,0,0,0
2044,1,715,33
2045,1,722,52
2046,1,725,61
2047,1,724,65
2048,1,730,88
2049,1,731,107
2050,1,735,136
2051,1,737,153
2052,1,742,185
2053,1,742,185
2054,1,745,201
2055,1,745,227
2056,1,749,255
2057,1,751,278
2058,1,754,301
2059,1,754,301
2060,1,754,321
2061,1,760,340
2062,0,0,0
2063,0,0,0
2064,0,0,0
2065,0,0,0
2066,1,659,324
2067,1,637,317
2068,1,621,309
2069,1,605,305
2070,1,591,304
2071,1,591,304
2072,1,585,304
2073,1,575,304
2074,1,566,306
2075,1,561,309
2076,1,557,312
2077,1,557,312
2078,1,550,317
2079,1,545,329
2080,1,541,328
2081,1,537,337
2082,1,535,341
2083,1,535,342
2084,1,533,351
2085,1,529,361
2086,1,526,369
2087,1,524,384
2088,1,521,373
2089,1,521,373
2090,1,520,363
2091,1,517,350
2092,1,517,332
2093,1,509,324
2094,1,508,313
2095,1,508,313
2096,1,508,308
2097,1,509,301
2098,1,506,297
2099,1,505,293
2100,1,504,290
2101,1,504,290
2102,1,502,289
2103,1,502,289
2104,1,500,291
2105,1,500,292
2106,1,500,298
2107,1,497,298
2108,1,498,302
2109,1,497,309
2110,1,497,318
2111,1,497,329
2112,1,495,342
2113,1,495,341
2114,1,495,352
2115,1,495,362
2116,1,495,373
2117,1,493,389
2118,1,494,403
2119,1,492,407
2120,1,493,418
2121,1,492,436
2122,1,493,429
2123,1,488,374
2124,1,489,329
2125,1,489,329
2126,1,490,297
2127,1,490,272
2128,1,492,244
2129,1,489,230
2130,1,493,213
2131,1,491,215
2132,1,492,198
2133,1,493,188
2134,1,494,180
2135,1,494,177
2136,1,497,167
2137,1,497,167
2138,1,497,164
2139,1,498,159
2140,1,498,157
2141,1,501,157
2142,1,501,158
2143,1,503,158
2144,1,503,156
2145,1,503,161
2146,1,506,164
2147,1,507,167
2148,1,508,174
2149,1,508,174
2150,1,508,179
2151,1,512,190
2152,1,512,192
2153,1,515,207
2154,1,517,217
2155,1,517,217
2156,1,517,225
2157,1,517,237
2158,1,519,243
2159,1,570,216
2160,1,589,205
2161,1,589,205
2162,1,609,197
2163,1,633,187
2164,1,649,182
2165,1,667,178
2166,1,682,176
2167,1,682,176
2168,1,692,176
2169,1,709,173
2170,1,721,178
2171,1,733,178
2172,1,744,185
2173,1,744,185
2174,1,756,189
2175,1,768,197
2176,1,775,203
2177,1,785,213
2178,1,795,224
2179,1,795,224
2180,1,803,236
2181,1,813,249
2182,1,823,263
2183,1,829,279
2184,1,836,293
2185,1,834,294
2186,1,844,311
2187,1,848,327
2188,1,850,341
2189,1,842,331
2190,1,833,325
2191,1,833,325
2192,1,831,323
2193,1,828,325
2194,1,828,326
2195,1,826,328
2196,1,824,334
2197,1,825,331
2198,1,824,336
2199,1,822,340
2200,1,823,341
2201,1,823,347
2202,1,824,351
2203,1,821,350
2204,1,822,346
2205,1,822,339
2206,1,820,334
2207,1,819,333
2208,1,819,331
2209,1,819,331
2210,1,819,333
2211,1,819,333
2212,1,819,333
2213,1,819,333
2214,1,817,328
2215,1,817,327
2216,1,819,326
2217,1,819,326
2218,1,819,326
2219,0,0,0
2220,0,0,0
2221,0,0,0
2222,0,0,0
2223,0,0,0
2224,0,0,0
2225,0,0,0
2226,0,0,0
2227,0,0,0
2228,0,0,0
2229,0,0,0
2230,0,0,0
2231,0,0,0
2232,0,0,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,0,0,0
2238,0,0,0
2239,0,0,0
2240,0,0,0
2241,0,0,0
2242,0,0,0
2243,0,0,0
2244,0,0,0
2245,0,0,0
2246,0,0,0
2247,0,0,0
2248,0,0,0
2249,0,0,0
2250,0,0,0
2251,0,0,0
2252,0,0,0
2253,0,0,0
2254,0,0,0
2255,0,0,0
2256,0,0,0
2257,1,811,314
2258,1,811,314
2259,1,811,314
2260,1,811,314
2261,1,811,314
2262,1,811,314
2263,1,811,314
2264,1,811,314
2265,1,811,314
2266,1,811,314
2267,1,811,314
2268,1,811,314
2269,1,811,314
2270,1,811,314
2271,1,811,314
2272,1,811,314
2273,1,811,314
2274,1,811,314
2275,1,811,314
2276,1,811,314
2277,1,811,314
2278,1,811,314
2279,1,811,314
2280,1,811,314
2281,1,811,314
2282,1,811,314
2283,1,811,314
2284,1,811,314
2285,1,811,314
2286,1,811,314
2287,1,811,314
2288,1,811,314
2289,1,674,265
2290,1,674,265
2291,1,674,265
2292,1,674,265
2293,1,674,265
2294,1,674,265
2295,1,674,265
2296,1,674,265
2297,1,674,265
2298,1,674,265
2299,1,674,265
2300,1,674,265
2301,1,674,265
2302,1,674,265
2303,1,674,265
2304,1,674,265
2305,1,674,265
2306,1,674,265
2307,1,669,268
2308,1,665,264
2309,1,662,265
2310,1,663,266
2311,1,663,266
2312,1,664,266
2313,1,664,266
2314,1,659,266
2315,1,658,267
2316,1,658,271
2317,1,655,275
2318,1,654,276
2319,1,649,278
2320,1,649,278
2321,1,649,281
2322,1,647,286
2323,1,647,286
2324,1,647,287
2325,1,645,288
2326,1,644,292
2327,1,644,298
2328,1,643,301
2329,1,643,301
2330,1,644,312
2331,0,0,0
2332,1,642,318
2333,1,644,329
2334,1,640,337
2335,1,639,346
2336,1,639,346
2337,1,626,228
2338,1,610,109
2339,1,610,109
2340,1,608,59
2341,1,602,11
2342,0,0,0
2343,0,0,0
2344,0,0,0
2345,0,0,0
2346,0,0,0
2347,0,0,0
2348,0,0,0
2349,0,0,0
2350,0,0,0
2351,0,0,0
2352,0,0,0
2353,0,0,0
2354,0,0,0
2355,0,0,0
2356,0,0,0
2357,0,0,0
2358,0,0,0
2359,0,0,0
2360,0,0,0
2361,0,0,0
2362,0,0,0
2363,0,0,0
2364,0,0,0
2365,0,0,0
2366,0,0,0
2367,0,0,0
2368,0,0,0
2369,0,0,0
2370,0,0,0
2371,0,0,0
2372,0,0,0
2373,0,0,0
2374,0,0,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0
2383,0,0,0
2384,1,525,7
2385,0,0,0
2386,1,527,91
2387,1,527,96
2388,1,521,111
2389,1,521,137
2390,1,521,133
2391,1,522,187
2392,1,522,211
2393,1,521,214
2394,1,521,247
2395,1,521,270
2396,1,521,270
2397,1,520,325
2398,1,522,359
2399,1,525,378
2400,1,523,377
2401,1,523,377
2402,1,504,352
2403,1,500,326
2404,1,496,319
2405,1,495,320
2406,1,492,313
2407,1,492,311
2408,1,490,307
2409,1,487,307
2410,1,487,307
2411,1,488,308
2412,1,487,310
2413,1,487,316
2414,1,487,316
2415,1,488,317
2416,1,488,321
2417,1,488,334
2418,1,490,337
2419,1,488,337
2420,1,491,349
2421,1,491,349
2422,1,493,369
2423,1,497,379
2424,1,497,379
2425,1,496,378
2426,1,492,344
2427,1,488,327
2428,1,482,289
2429,1,479,275
2430,1,479,275
2431,1,479,275
2432,1,476,267
2433,1,476,252
2434,1,475,246
2435,1,474,246
2436,1,473,243
2437,1,472,242
2438,1,472,239
2439,1,472,239
2440,1,472,239
2441,1,472,243
2442,1,472,247
2443,1,471,249
2444,1,472,250
2445,1,472,264
2446,1,470,274
2447,1,470,287
2448,1,470,287
2449,1,470,297
2450,1,470,297
2451,1,473,323
2452,1,470,339
2453,1,471,348
2454,1,472,351
2455,1,472,351
2456,1,478,334
2457,1,485,322
2458,1,488,322
2459,1,488,322
2460,1,491,321
2461,1,492,323
2462,1,493,325
2463,1,498,329
2464,1,494,329
2465,1,498,335
2466,1,497,337
2467,1,499,338
2468,1,493,309
2469,1,492,300
2470,1,490,300
2471,1,488,289
2472,1,488,289
2473,1,485,281
2474,1,484,276
2475,1,484,272
2476,1,484,271
2477,1,484,271
2478,1,484,271
2479,1,483,271
2480,1,482,276
2481,1,480,280
2482,1,480,285
2483,1,480,285
2484,1,480,285
2485,1,480,291
2486,1,480,307
2487,1,480,318
2488,1,480,329
2489,1,478,329
2490,1,478,329
2491,1,482,337
2492,1,478,367
2493,1,478,381
2494,1,478,394
2495,1,478,394
2496,1,478,394
2497,1,482,389
2498,1,488,317
2499,1,492,295
2500,1,492,295
2501,1,494,281
2502,1,496,264
2503,1,496,263
2504,1,500,245
2505,1,500,245
2506,1,504,235
2507,1,504,233
2508,1,504,233
2509,1,509,229
2510,1,513,226
2511,1,513,226
2512,1,517,227
2513,1,517,227
2514,1,517,227
2515,1,519,232
2516,1,520,235
2517,1,524,239
2518,1,524,246
2519,1,527,246
2520,1,527,250
2521,1,530,257
2522,1,531,268
2523,1,531,268
2524,1,536,281
2525,1,536,281
2526,1,564,291
2527,1,584,292
2528,1,622,296
2529,1,639,301
2530,1,639,301
2531,1,660,307
2532,1,673,309
2533,1,672,311
2534,1,689,316
2535,1,717,330
2536,1,717,330
2537,1,732,341
2538,1,732,341
2539,1,753,363
2540,1,756,366
2541,1,776,390
2542,1,790,403
2543,1,789,403
2544,1,789,403
2545,1,798,417
2546,1,817,448
2547,1,824,460
2548,1,832,483
2549,1,832,486
2550,1,838,498
2551,1,841,498
2552,1,851,510
2553,1,842,449
2554,1,842,447
2555,1,840,415
2556,1,840,415
2557,1,836,385
2558,1,833,360
2559,1,828,329
2560,1,828,329
2561,1,827,321
2562,1,827,321
2563,1,825,310
2564,1,824,302
2565,1,822,292
2566,1,822,292
2567,1,822,289
2568,1,820,289
2569,1,820,289
2570,1,818,289
2571,1,818,289
2572,1,820,291
2573,1,820,294
2574,1,820,294
2575,1,818,303
2576,1,819,307
2577,1,822,287
2578,1,822,269
2579,1,822,269
2580,1,824,250
2581,1,824,250
2582,1,829,222
2583,1,829,222
2584,1,832,209
2585,1,832,209
2586,1,832,209
2587,1,835,201
2588,1,838,196
2589,1,840,196
2590,1,839,193
2591,1,841,195
2592,1,844,197
2593,1,843,199
2594,1,843,200
2595,1,845,209
2596,1,845,209
2597,1,847,214
2598,1,848,226
2599,1,848,226
2600,1,848,248
2601,1,848,248
2602,1,847,263
2603,1,849,273
2604,1,847,277
2605,1,849,290
2606,1,849,310
2607,1,850,343
2608,1,850,366
2609,1,850,366
2610,1,850,366
2611,0,0,0
2612,1,848,405
2613,1,851,448
2614,0,0,0
2615,0,0,0
2616,0,0,0
2617,1,754,381
2618,1,696,339
2619,1,670,315
2620,1,670,315
2621,1,653,305
2622,1,639,298
2623,1,639,298
2624,1,615,287
2625,1,605,282
2626,1,596,283
2627,1,596,283
2628,1,596,283
2629,1,580,283
2630,1,576,285
2631,1,569,288
2632,1,563,292
2633,1,563,292
2634,1,559,295
2635,1,558,297
2636,1,550,306
2637,1,548,312
2638,1,580,301
2639,1,576,302
2640,1,578,304
2641,1,596,296
2642,1,612,293
2643,1,648,292
2644,1,648,292
2645,1,666,295
2646,1,681,295
2647,1,681,295
2648,1,696,297
2649,1,710,306
2650,1,724,309
2651,1,735,316
2652,1,735,316
2653,1,748,324
2654,1,772,340
2655,1,784,351
2656,1,784,349
2657,1,794,363
2658,1,807,376
2659,1,807,376
2660,1,828,403
2661,1,836,421
2662,1,844,433
2663,1,844,433
2664,1,844,433
2665,1,844,433
2666,1,863,453
2667,1,863,453
2668,1,832,309
2669,1,832,309
2670,1,822,277
2671,1,816,245
2672,1,809,217
2673,1,807,195
2674,1,807,195
2675,1,804,181
2676,1,800,163
2677,1,795,150
2678,1,795,150
2679,1,793,140
2680,1,789,129
2681,1,789,124
2682,1,785,115
2683,1,783,113
2684,1,783,113
2685,1,779,107
2686,1,779,107
2687,1,779,107
2688,1,776,106
2689,1,776,106
2690,1,774,110
2691,1,773,118
2692,1,773,118
2693,1,772,119
2694,1,770,130
2695,1,770,130
2696,1,768,144
2697,1,768,144
2698,1,768,153
2699,1,739,147
2700,1,739,147
2701,1,709,135
2702,1,694,132
2703,1,672,126
2704,1,654,122
2705,1,637,121
2706,1,625,117
2707,1,608,121
2708,1,602,123
2709,1,602,123
2710,1,587,128
2711,1,574,129
2712,1,574,130
2713,1,556,143
2714,1,547,151
2715,1,536,161
2716,1,536,163
2717,1,536,163
2718,1,522,181
2719,1,509,200
2720,1,505,210
2721,1,505,210
2722,1,500,226
2723,1,491,246
2724,1,491,246
2725,1,478,281
2726,1,472,299
2727,1,468,314
2728,1,468,314
2729,1,462,341
2730,1,462,341
2731,1,458,357
2732,1,456,345
2733,1,452,319
2734,1,452,319
2735,1,452,309
2736,1,452,309
2737,1,455,288
2738,1,455,283
2739,1,455,277
2740,1,455,277
2741,1,455,277
2742,1,455,277
2743,1,456,271
2744,1,458,271
2745,1,458,271
2746,1,458,273
2747,1,459,277
2748,1,461,280
2749,1,462,285
2750,1,462,291
2751,1,464,297
2752,1,464,297
2753,1,465,306
2754,1,467,317
2755,1,467,324
2756,1,469,338
2757,1,471,344
2758,1,471,349
2759,1,471,349
2760,0,0,0
2761,1,475,376
2762,1,475,376
2763,1,459,317
2764,1,459,317
2765,1,459,300
2766,1,458,301
2767,1,452,269
2768,1,452,261
2769,1,446,248
2770,1,446,248
2771,1,445,237
2772,1,443,235
2773,1,439,231
2774,0,0,0
2775,0,0,0
2776,1,439,229
2777,1,438,225
2778,1,438,225
2779,1,435,226
2780,1,432,229
2781,1,431,233
2782,1,431,233
2783,1,431,233
2784,1,429,243
2785,1,427,254
2786,1,426,262
2787,1,426,262
2788,1,427,277
2789,1,425,288
2790,1,425,288
2791,1,422,319
2792,1,422,319
2793,1,422,336
2794,1,422,351
2795,1,422,368
2796,1,491,357
2797,1,550,343
2798,1,588,334
2799,0,0,0
2800,0,0,0
2801,0,0,0
2802,1,645,326
2803,1,686,321
2804,1,704,322
2805,1,712,327
2806,1,716,326
2807,1,719,324
2808,1,728,326
2809,1,756,334
2810,1,761,336
2811,1,764,340
2812,1,775,347
2813,1,784,353
2814,1,784,353
2815,1,797,365
2816,1,803,369
2817,1,803,369
2818,1,808,351
2819,1,808,337
2820,1,804,325
2821,1,804,325
2822,1,811,305
2823,1,811,300
2824,1,811,300
2825,1,811,292
2826,1,812,289
2827,1,812,289
2828,1,812,283
2829,1,813,281
2830,1,813,281
2831,1,816,283
2832,1,816,285
2833,1,816,288
2834,1,818,294
2835,1,818,294
2836,1,818,298
2837,1,818,298
2838,1,820,314
2839,1,820,323
2840,1,822,335
2841,1,823,345
2842,1,823,345
2843,1,822,360
2844,1,823,374
2845,1,822,384
2846,1,826,368
2847,1,827,351
2848,1,827,351
2849,1,827,351
2850,1,827,333
2851,1,827,323
2852,1,827,323
2853,1,828,311
2854,1,828,311
2855,1,830,309
2856,1,830,308
2857,1,831,304
2858,1,832,303
2859,1,832,303
2860,1,832,303
2861,1,833,305
2862,1,836,310
2863,1,836,315
2864,1,841,318
2865,1,842,325
2866,1,844,327
2867,1,846,333
2868,1,845,337
2869,1,845,342
2870,1,848,365
2871,0,0,0
2872,0,0,0
2873,0,0,0
2874,1,852,400
2875,0,0,0
2876,1,840,284
2877,1,836,240
2878,1,836,239
2879,1,829,199
2880,1,829,199
2881,1,824,137
2882,1,820,105
2883,1,820,105
2884,1,816,80
2885,1,814,61
2886,1,814,61
2887,1,812,40
2888,1,806,9
2889,1,807,2
2890,1,807,2
2891,0,0,0
2892,0,0,0
2893,0,0,0
2894,0,0,0
2895,0,0,0
2896,0,0,0
2897,0,0,0
2898,0,0,0
2899,0,0,0
2900,0,0,0
2901,0,0,0
2902,0,0,0
2903,0,0,0
2904,0,0,0
2905,0,0,0
2906,0,0,0
2907,1,764,7
2908,1,764,7
2909,1,763,19
2910,1,759,34
2911,1,759,52
2912,1,753,73
2913,1,753,73
2914,1,754,91
2915,1,751,111
2916,1,746,139
2917,1,746,139
2918,1,744,179
2919,1,743,205
2920,1,743,205
2921,1,743,221
2922,1,740,274
2923,1,739,299
2924,1,738,317
2925,1,738,317
2926,1,738,317
2927,1,652,332
2928,1,638,326
2929,1,616,325
2930,1,598,317
2931,1,598,317
2932,1,584,316
2933,1,584,316
2934,1,566,316
2935,1,562,319
2936,1,555,325
2937,1,555,325
2938,1,555,325
2939,1,541,326
2940,1,542,328
2941,1,536,337
2942,1,531,326
2943,1,531,326
2944,1,529,308
2945,1,529,308
2946,1,527,291
2947,1,523,286
2948,1,523,286
2949,1,520,280
2950,1,520,280
2951,1,518,273
2952,1,516,271
2953,1,516,271
2954,1,516,271
2955,1,516,270
2956,1,513,273
2957,1,513,273
2958,1,511,279
2959,1,511,279
2960,1,511,285
2961,1,510,293
2962,1,510,293
2963,1,508,301
2964,1,507,321
2965,1,506,331
2966,1,507,341
2967,1,507,341
2968,1,504,354
2969,1,504,354
2970,1,506,365
2971,1,503,397
2972,1,503,418
2973,1,503,418
2974,1,503,418
2975,1,500,440
2976,1,500,389
2977,1,497,337
2978,1,497,339
2979,1,492,297
2980,1,493,262
2981,1,488,233
2982,1,488,213
2983,1,488,189
2984,1,488,189
2985,1,488,169
2986,1,488,157
2987,1,488,157
2988,1,487,131
2989,1,487,124
2990,1,487,119
2991,1,487,119
2992,1,487,119
2993,1,488,108
2994,1,488,104
2995,1,488,99
2996,1,488,99
2997,1,491,99
2998,1,492,101
2999,1,492,101
3000,1,492,105
3001,1,495,107
3002,1,494,109
3003,1,495,109
3004,1,496,118
3005,1,500,124
3006,1,501,131
3007,1,502,137
3008,1,502,139
3009,1,502,147
3010,1,505,158
3011,1,505,158
3012,1,505,165
3013,1,509,191
3014,1,509,191
3015,1,510,199
3016,1,510,199
3017,1,513,223
3018,1,508,240
3019,1,505,242
3020,1,502,251
3021,1,502,251
3022,1,496,258
3023,1,496,258
3024,1,492,275
3025,1,492,281
3026,1,488,294
3027,1,488,294
3028,1,488,301
3029,1,488,311
3030,1,488,311
3031,1,484,331
3032,1,484,331
3033,1,484,345
3034,1,484,345
3035,1,481,376
3036,1,480,391
3037,1,480,405
3038,1,480,426
3039,1,480,426
3040,1,480,426
3041,1,482,457
3042,1,484,463
3043,1,484,403
3044,1,484,403
3045,1,488,356
3046,1,490,325
3047,1,490,325
3048,1,497,279
3049,1,497,263
3050,1,502,248
3051,1,502,248
3052,1,502,248
3053,1,502,234
3054,1,504,228
3055,1,510,217
3056,1,512,210
3057,1,512,210
3058,1,513,206
3059,1,517,205
3060,1,517,205
3061,1,522,203
3062,1,524,205
3063,1,524,205
3064,1,526,207
3065,1,526,207
3066,1,528,214
3067,1,528,214
3068,1,524,220
3069,1,524,220
3070,1,524,220
3071,1,520,223
3072,1,516,234
3073,1,516,238
3074,1,516,238
3075,1,516,248
3076,1,514,256
3077,1,514,265
3078,1,512,274
3079,1,512,274
3080,1,509,297
3081,1,509,300
3082,1,509,300
3083,1,508,323
3084,1,508,323
3085,1,513,340
3086,1,511,345
3087,1,511,345
3088,1,512,349
3089,1,512,349
3090,1,516,357
3091,1,519,364
3092,1,520,376
3093,1,520,376
3094,1,520,378
3095,1,524,400
3096,1,524,400
3097,0,0,0
3098,0,0,0
3099,0,0,0
3100,0,0,0
3101,0,0,0
3102,0,0,0
3103,0,0,0
3104,0,0,0
3105,0,0,0
3106,0,0,0
3107,0,0,0
3108,0,0,0
3109,0,0,0
3110,1,524,443
3111,1,524,443
3112,1,524,443
3113,1,522,444
3114,1,522,444
3115,1,522,444
3116,1,522,444
3117,1,522,444
3118,1,522,444
3119,1,520,443
3120,1,520,443
3121,1,520,443
3122,1,520,443
3123,1,520,443
3124,1,520,443
3125,1,520,443
3126,1,520,443
3127,1,520,443
3128,1,520,443
3129,1,520,443
3130,1,520,443
3131,1,520,443
3132,1,520,443
3133,1,520,443
3134,1,520,443
3135,1,520,443
3136,1,520,443
3137,1,520,443
3138,1,520,443
3139,1,520,443
3140,1,520,443
3141,1,520,443
3142,1,520,443
3143,1,520,443
3144,1,520,443
3145,1,520,443
3146,1,520,443
3147,1,520,443
3148,1,520,443
3149,1,520,443
3150,1,520,443
3151,1,520,443
3152,1,520,443
3153,1,520,443
3154,1,520,443
3155,1,520,443
3156,1,520,443
3157,1,520,443
3158,1,520,443
3159,1,520,443
3160,1,520,443
3161,1,520,443
3162,1,520,443
3163,1,520,443
3164,1,522,444
3165,1,522,444
3166,1,522,444
3167,1,522,444
3168,1,522,444
3169,1,522,444
3170,1,522,444
3171,1,522,444
3172,1,522,444
3173,1,522,444
3174,1,522,444
3175,0,0,0
3176,1,671,420
3177,1,671,420
3178,1,673,418
3179,1,673,418
3180,1,673,418
3181,1,675,413
3182,1,675,413
3183,1,677,409
3184,1,678,409
3185,1,678,409
3186,1,678,408
3187,1,678,408
3188,0,0,0
3189,0,0,0
3190,1,679,408
3191,0,0,0
3192,0,0,0
3193,0,0,0
3194,0,0,0
3195,0,0,0
3196,0,0,0
3197,0,0,0
3198,0,0,0
3199,0,0,0
3200,0,0,0
3201,0,0,0
3202,0,0,0
3203,0,0,0
3204,0,0,0
3205,1,703,397
3206,1,702,395
3207,1,703,394
3208,1,703,394
3209,1,703,394
3210,1,703,394
3211,1,704,394
3212,1,707,393
3213,1,707,391
3214,1,707,391
